SUB_YEAR_WEEK,SUB_YEAR_WEEK_target,call_ALL_target,call_Burglary_target,WEEK,MONTH,YEAR,call_ALL,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,call_Armed subject,call_Assault,call_Burglar alarm,call_Burglary,call_Disturbance,call_Domestic,call_FW FIREWORKS,call_Fight,call_Loitering,call_Message delivery,call_Noise complaint,call_Possible drugs present,call_Prowler,call_Public Intoxication,call_Shots fired,call_Special residence patrol,call_Special watch,call_Stalking,call_Suspicious activity,call_Trespassing,call_Vandalism,call_Welfare check,disp_15-ARREST,disp_66-CANCEL,disp_9-VERBAL,disp_ADV-ADVICE GIVEN,disp_AST-ASSIST,disp_CI-CITY CITATION,disp_CLR-CLEARED BY DISPATCH,disp_CM-CIVIL MATTER,disp_COMP,disp_DISR,disp_Disregard,disp_Domestic Violence Report,disp_FA-FALSE ALARM,disp_FD-FOUNDED ALARM,disp_FI-FIELD INTERVIEW,disp_Gone on Arrival,disp_IRT Report,disp_K9 Report,disp_MC-STATE MISD CITATION,disp_MDT-BOLO'D MDT,disp_MSG-MESSAGE DELIVERED,disp_N25-NO CONTACT,disp_NR-NO REPORT,disp_Other,disp_PR-PROPERTY RETURNED,disp_RES-RESOLVED,disp_RF-REPORT FILED,disp_Runaway juvenile (entered NCIC),disp_SAT-SETTLED AMONG SELVES,disp_TES-TEST,disp_TI -TOW IN,disp_Truancy,disp_VA Hospital Alarm (Fire)
2009_42_ZONE1B,2009_43_ZONE1B,27,2,42,10,2009,15,1,3,0,0,3,2,5,0,0,0,0,0,0,0,0,0,14,0,0,0,1,1,2,0,1,0,0,0,1,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,1,0,0,2,3,0,0,0,0,0,0
2009_42_ZONE5B,2009_43_ZONE5B,48,4,42,10,2009,33,3,3,5,6,5,7,4,0,0,0,0,0,0,0,0,0,33,0,0,1,1,8,4,0,2,0,1,1,1,7,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,0,0,0,1,7,6,0,0,4,6,0,0,0,0,0,0
2009_42_ZONE5A,2009_43_ZONE5A,12,2,42,10,2009,18,3,2,3,0,3,1,2,0,0,0,0,0,0,0,0,0,14,0,0,0,1,2,1,1,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0
2009_42_ZONE2B,2009_43_ZONE2B,2,0,42,10,2009,8,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0
2009_42_ZONE4B,2009_43_ZONE4B,8,1,42,10,2009,17,3,1,4,1,0,2,3,0,0,0,0,0,0,0,0,0,14,0,0,1,0,5,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0
2009_42_ZONE6A,2009_43_ZONE6A,12,1,42,10,2009,13,4,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,3,3,0,0,0,0,0,0
2009_42_ZONE1A,2009_43_ZONE1A,30,4,42,10,2009,39,5,4,7,5,6,6,5,0,0,0,0,0,0,0,0,0,38,0,0,0,1,9,2,0,5,0,0,0,3,3,0,2,1,1,0,1,0,6,1,0,3,0,0,0,0,0,0,1,0,0,0,0,5,9,0,0,2,0,0,0,0,1,6,6,0,0,3,4,0,0,0,1,0,0
2009_42_ZONE7B,2009_43_ZONE7B,27,0,42,10,2009,29,2,7,2,5,8,3,3,0,0,0,0,0,0,0,0,0,30,0,0,0,1,4,4,0,3,0,1,0,0,5,1,1,0,0,0,1,0,3,1,0,5,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,0,8,4,0,0,5,5,0,0,0,0,0,0
2009_42_ZONE6B,2009_43_ZONE6B,12,1,42,10,2009,14,1,4,3,1,2,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,4,0,0,1,1,0,0,0,0,0,0
2009_42_ZONE3D,2009_43_ZONE3D,10,0,42,10,2009,12,0,1,2,2,3,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2,3,0,0,1,2,0,0,0,0,0,0
2009_42_ZONE4C,2009_43_ZONE4C,18,0,42,10,2009,12,3,0,3,2,2,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0
2009_42_ZONE1D,2009_43_ZONE1D,34,1,42,10,2009,21,2,0,4,3,4,7,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,7,1,0,3,0,1,0,1,4,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,3,4,1,0,3,1,0,0,0,0,0,0
2009_42_ZONE3C,2009_43_ZONE3C,18,0,42,10,2009,20,5,0,2,3,3,4,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,6,0,1,3,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,4,5,0,0,1,1,0,0,0,0,0,0
2009_42_ZONE7C,2009_43_ZONE7C,10,4,42,10,2009,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0
2009_42_ZONE2A,2009_43_ZONE2A,15,2,42,10,2009,13,2,0,2,0,3,2,4,0,0,0,0,0,0,0,0,0,13,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,1,0,0,5,0,0,0,0,0,0
2009_42_ZONE3B,2009_43_ZONE3B,2,0,42,10,2009,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2009_42_ZONE5C,2009_43_ZONE5C,11,0,42,10,2009,14,6,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0
2009_42_ZONE7D,2009_43_ZONE7D,1,0,42,10,2009,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_43_ZONE4B,2009_44_ZONE4B,17,2,43,10,2009,8,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2009_43_ZONE1C,2009_44_ZONE1C,33,4,43,10,2009,42,8,9,4,1,3,3,9,0,0,0,0,0,0,0,0,0,37,0,0,0,3,3,3,3,8,0,0,0,2,1,1,0,1,1,0,6,0,2,0,0,3,0,0,0,1,0,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0,1,2,11,0,0,4,9,0,0,0,0,0,0
2009_43_ZONE1B,2009_44_ZONE1B,25,1,43,10,2009,27,6,2,4,2,5,5,3,0,0,0,0,0,0,0,0,0,27,0,0,1,0,2,2,1,4,0,0,0,0,7,0,0,1,0,0,2,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,4,9,1,0,5,3,0,0,0,0,0,0
2009_43_ZONE2A,2009_44_ZONE2A,8,1,43,10,2009,15,2,1,1,6,2,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,2,2,1,0,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,3,0,0,3,3,0,0,0,0,0,0
2009_43_ZONE3D,2009_44_ZONE3D,8,0,43,10,2009,10,2,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0
2009_43_ZONE6C,2009_44_ZONE6C,45,9,43,10,2009,33,9,2,2,2,5,2,7,0,0,0,0,0,0,0,0,0,29,0,0,0,2,6,5,0,3,0,0,0,2,4,0,1,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,6,0,0,0,0,0,0,0,1,4,7,0,0,3,3,0,0,0,0,0,0
2009_43_ZONE3E,2009_44_ZONE3E,67,5,43,10,2009,89,10,6,22,15,10,12,11,0,0,0,0,0,0,0,0,0,86,0,0,1,3,13,5,1,12,0,3,0,1,22,2,0,0,3,0,1,0,6,2,6,5,0,0,0,1,0,0,2,0,0,0,0,1,13,0,1,3,0,0,0,0,1,13,18,0,0,19,13,0,1,0,0,0,0
2009_43_ZONE5B,2009_44_ZONE5B,35,6,43,10,2009,48,9,9,7,3,4,5,9,0,0,0,0,0,0,0,0,0,46,0,0,0,0,5,4,3,5,0,1,0,0,7,2,0,0,2,0,4,0,5,0,1,7,0,0,0,1,0,0,4,0,0,0,0,2,5,1,0,1,0,0,0,0,0,6,10,0,0,14,2,0,0,0,0,0,0
2009_43_ZONE1A,2009_44_ZONE1A,28,1,43,10,2009,30,2,5,1,3,6,2,6,0,0,0,0,0,0,0,0,0,25,0,0,0,0,5,4,1,2,0,0,1,1,2,0,0,0,1,0,1,0,3,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,5,0,1,1,0,0,0,0,0,4,2,0,0,4,5,0,0,0,0,0,0
2009_43_ZONE7B,2009_44_ZONE7B,28,5,43,10,2009,27,5,5,1,3,5,2,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,5,0,2,3,0,0,2,0,2,1,1,0,0,0,0,0,4,1,0,2,0,0,0,2,0,0,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,4,7,0,0,2,0,0,0,0,0,0,0
2009_43_ZONE2B,2009_44_ZONE2B,3,0,43,10,2009,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009_43_ZONE4C,2009_44_ZONE4C,19,5,43,10,2009,18,1,1,3,6,1,2,3,0,0,0,0,0,0,0,0,0,17,0,0,1,0,6,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,1,5,0,0,2,1,0,0,0,0,0,0
2009_43_ZONE1D,2009_44_ZONE1D,25,2,43,10,2009,34,2,0,6,4,6,3,5,0,0,0,0,0,0,0,0,0,26,0,0,0,0,8,1,2,2,0,1,0,0,2,1,0,0,0,0,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,2,5,0,0,8,2,0,0,0,0,0,0
2009_43_ZONE5C,2009_44_ZONE5C,11,2,43,10,2009,11,1,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0
2009_43_ZONE3C,2009_44_ZONE3C,20,0,43,10,2009,18,1,1,7,1,2,1,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0
2009_43_ZONE5A,2009_44_ZONE5A,14,0,43,10,2009,12,4,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,1,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,3,2,0,0,0,0,0,0
2009_43_ZONE7C,2009_44_ZONE7C,10,0,43,10,2009,10,1,0,1,1,4,3,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0
2009_43_ZONE6B,2009_44_ZONE6B,27,1,43,10,2009,12,1,0,4,1,2,1,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0
2009_43_ZONE6A,2009_44_ZONE6A,12,1,43,10,2009,12,2,0,5,2,2,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0
2009_44_ZONE4B,2009_45_ZONE4B,9,1,44,10,2009,17,3,3,0,8,0,3,2,0,0,0,0,0,0,0,0,0,11,8,0,1,0,5,2,0,0,0,1,0,0,4,0,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,4,2,0,0,4,2,0,0,0,0,0,0
2009_44_ZONE1B,2009_45_ZONE1B,28,0,44,10,2009,25,2,4,5,5,4,4,3,0,0,0,0,0,0,0,0,0,22,5,0,0,0,1,1,4,4,0,0,0,0,7,0,0,0,0,0,2,0,6,1,0,1,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,7,0,0,6,1,0,0,0,0,0,0
2009_44_ZONE1C,2009_45_ZONE1C,26,3,44,10,2009,33,2,5,6,6,8,5,3,0,0,0,0,0,0,0,0,0,29,6,0,0,2,2,4,0,12,0,0,1,1,3,0,0,3,0,0,2,0,4,0,1,0,0,0,0,2,0,0,1,1,0,0,1,2,2,0,0,0,0,0,1,0,1,5,5,0,0,6,8,0,0,0,0,0,0
2009_44_ZONE6C,2009_45_ZONE6C,25,4,44,10,2009,45,4,5,5,10,5,3,12,0,0,0,0,0,0,0,0,0,34,10,0,0,2,9,9,2,3,0,0,1,1,3,0,2,0,0,0,4,0,5,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,13,0,0,6,8,0,0,0,0,0,0
2009_44_ZONE7C,2009_45_ZONE7C,4,0,44,10,2009,10,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,7,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2009_44_ZONE7B,2009_45_ZONE7B,35,4,44,10,2009,28,8,1,2,5,3,5,3,0,0,0,0,0,0,0,0,0,22,5,0,0,0,6,5,1,7,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,4,0,0,0,0,0,0,2,1,0,0,0,3,5,0,0,0,0,0,0,0,0,3,4,0,0,2,7,0,0,0,0,0,0
2009_44_ZONE2A,2009_45_ZONE2A,10,2,44,10,2009,8,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0
2009_44_ZONE3E,2009_45_ZONE3E,65,4,44,10,2009,67,12,4,15,18,7,6,4,0,0,0,0,0,0,0,0,0,48,18,0,0,0,9,5,3,6,0,1,1,0,15,0,0,0,7,0,3,0,3,2,5,6,0,0,0,0,0,1,4,0,2,0,0,2,10,0,0,1,0,0,0,0,0,11,13,0,0,10,12,0,0,0,0,0,0
2009_44_ZONE3C,2009_45_ZONE3C,15,0,44,10,2009,20,3,3,5,1,3,0,3,0,0,0,0,0,0,0,0,0,17,1,0,0,0,8,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,4,1,0,2,1,0,0,0,0,0,0
2009_44_ZONE1A,2009_45_ZONE1A,45,3,44,10,2009,28,5,1,6,0,5,2,6,0,0,0,0,0,0,0,0,0,25,0,0,0,0,3,1,1,3,0,0,0,1,2,0,0,2,0,0,2,0,3,1,0,6,0,0,0,0,0,0,2,1,0,0,0,1,3,0,0,0,0,0,0,0,0,4,7,0,0,7,0,0,0,0,0,0,0
2009_44_ZONE4C,2009_45_ZONE4C,13,0,44,10,2009,19,3,2,3,2,1,3,5,0,0,0,0,0,0,0,0,0,17,2,0,0,0,7,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,0,0,0,0,0
2009_44_ZONE5C,2009_45_ZONE5C,11,0,44,10,2009,11,3,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,1,2,0,0,0,0,0,0
2009_44_ZONE6A,2009_45_ZONE6A,11,0,44,10,2009,12,3,1,0,2,1,3,2,0,0,0,0,0,0,0,0,0,10,2,0,0,0,4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,1,0,1,2,0,0,0,0,0,0
2009_44_ZONE6B,2009_45_ZONE6B,19,0,44,10,2009,27,4,2,5,6,6,1,1,0,0,0,0,0,0,0,0,0,19,6,0,0,0,10,1,0,4,0,1,0,1,2,0,0,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10,0,0,0,0,0,0,0,0,4,5,0,0,2,1,0,0,0,0,0,0
2009_44_ZONE1D,2009_45_ZONE1D,28,3,44,10,2009,25,5,2,6,4,1,5,3,0,0,0,0,0,0,0,0,0,22,4,0,0,0,7,2,0,4,0,0,0,1,1,0,0,1,0,0,4,0,2,0,2,2,0,0,0,1,0,0,5,0,0,0,0,2,5,0,0,0,0,0,0,0,1,1,5,0,0,3,3,0,0,0,0,0,0
2009_44_ZONE5B,2009_45_ZONE5B,32,6,44,10,2009,35,4,1,8,4,5,8,3,0,0,0,0,0,0,0,0,0,29,4,0,0,0,3,6,1,2,0,2,0,0,7,0,1,0,0,0,1,0,5,0,1,4,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,4,9,0,0,8,6,0,0,0,0,0,0
2009_44_ZONE3D,2009_45_ZONE3D,13,2,44,10,2009,8,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
2009_44_ZONE5A,2009_45_ZONE5A,15,0,44,10,2009,14,1,0,2,5,3,1,0,0,0,0,0,0,0,0,0,0,7,5,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0
2009_44_ZONE2B,2009_45_ZONE2B,1,0,44,10,2009,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_44_ZONE2D,2009_45_ZONE2D,4,0,44,10,2009,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_45_ZONE7B,2009_46_ZONE7B,16,1,45,11,2009,35,5,4,4,4,2,8,5,0,0,0,0,0,0,0,0,0,0,32,0,0,0,7,4,1,3,0,0,0,0,2,1,1,0,0,0,3,0,6,1,1,2,0,0,0,1,0,0,3,0,2,0,0,1,7,0,0,0,0,0,0,0,0,2,7,0,0,5,4,0,0,0,0,0,0
2009_45_ZONE5C,2009_46_ZONE5C,10,0,45,11,2009,11,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
2009_45_ZONE1C,2009_46_ZONE1C,29,1,45,11,2009,26,4,2,4,0,6,6,7,0,0,0,0,0,0,0,0,0,0,29,0,0,4,1,3,1,8,0,0,0,1,0,0,0,3,0,0,0,0,1,4,2,1,0,0,0,2,0,1,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,2,5,0,0,3,10,0,0,0,0,0,0
2009_45_ZONE3E,2009_46_ZONE3E,83,6,45,11,2009,65,8,7,10,7,11,6,8,0,0,0,0,0,0,0,0,0,0,57,0,2,1,7,4,3,9,0,0,0,1,13,0,0,1,0,0,3,0,3,3,4,3,0,0,0,2,0,1,3,0,0,0,0,5,6,0,1,1,0,0,0,0,1,7,8,0,0,8,14,0,0,0,0,0,0
2009_45_ZONE1A,2009_46_ZONE1A,38,1,45,11,2009,45,5,7,9,5,3,8,3,0,0,0,0,0,0,0,0,0,0,40,0,1,0,6,3,1,5,0,1,0,0,3,0,0,2,1,0,4,0,3,3,1,6,0,0,0,1,0,0,4,0,0,0,0,1,6,0,0,2,0,0,1,0,0,7,11,0,0,3,4,0,0,0,0,0,0
2009_45_ZONE1D,2009_46_ZONE1D,38,1,45,11,2009,28,1,6,8,4,2,2,3,0,0,0,0,0,0,0,0,0,0,26,0,0,0,6,3,0,5,0,0,0,1,2,0,0,0,0,0,1,0,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0,2,6,0,0,1,0,0,0,0,1,2,4,0,0,3,5,0,0,0,0,0,0
2009_45_ZONE2B,2009_46_ZONE2B,2,0,45,11,2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009_45_ZONE3C,2009_46_ZONE3C,17,6,45,11,2009,15,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0
2009_45_ZONE1B,2009_46_ZONE1B,25,3,45,11,2009,28,3,0,7,5,3,3,6,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3,0,3,6,0,0,0,0,9,1,0,1,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,7,4,0,0,8,1,0,0,0,0,0,0
2009_45_ZONE5B,2009_46_ZONE5B,43,0,45,11,2009,32,5,2,9,7,3,1,7,0,0,0,0,0,0,0,0,0,0,34,0,0,1,3,6,0,6,0,0,0,0,6,2,0,0,2,1,2,0,2,1,0,2,0,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,8,10,0,0,3,5,0,0,0,0,0,0
2009_45_ZONE5A,2009_46_ZONE5A,10,1,45,11,2009,15,3,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,2,0,1,2,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,1,0,4,1,0,0,0,0,0,0
2009_45_ZONE6A,2009_46_ZONE6A,10,0,45,11,2009,11,2,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0
2009_45_ZONE2A,2009_46_ZONE2A,14,0,45,11,2009,10,1,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
2009_45_ZONE4C,2009_46_ZONE4C,15,1,45,11,2009,13,0,1,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0
