Subzone,YEAR_WEEK,SUB_YEAR_WEEK,All_comp,FalseAlarm_comp,Arrest_comp,Cleared_comp,NoContact_comp,NoReport_comp,Resolved_comp,Filed_comp,Calls_comp,BurgAlarm_comp,Suspicious_comp,Shots_comp,Intox_comp,Drugs_comp,Assault_comp,Armed_comp,Disturb_comp,Fireworks_comp,Noise_comp,Stalking_comp,PredictedBurg,ActualBurg,BurgStatus,BurgStatus2
ZONE7C,2012_16,2012_16_ZONE7C,30,12,3,3,3,3,3,0,30,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
ZONE7D,2012_16,2012_16_ZONE7D,12,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2012_17,2012_17_ZONE1A,392,28,35,21,56,77,49,49,406,14,98,7,7,0,7,14,28,0,28,0,1,1,1,0
ZONE1B,2012_17,2012_17_ZONE1B,279,27,18,0,45,27,18,36,288,18,45,18,0,0,0,0,36,0,18,0,1,1,1,0
ZONE1C,2012_17,2012_17_ZONE1C,520,50,0,10,20,130,70,140,540,0,60,0,10,10,40,10,30,0,40,10,1,0,0,0
ZONE1D,2012_17,2012_17_ZONE1D,342,90,27,9,9,36,36,45,351,0,54,0,0,18,0,0,72,0,9,0,0,0,0,0
ZONE2A,2012_17,2012_17_ZONE2A,84,24,0,0,12,4,20,8,84,12,0,0,0,0,0,4,16,0,0,0,0,1,1,0
ZONE2B,2012_17,2012_17_ZONE2B,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2012_17,2012_17_ZONE2D,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2012_17,2012_17_ZONE3B,6,2,0,0,0,2,0,2,6,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0
ZONE3C,2012_17,2012_17_ZONE3C,162,24,0,0,18,24,48,6,168,0,24,0,0,6,0,0,18,0,54,0,2,0,0,0
ZONE3D,2012_17,2012_17_ZONE3D,56,7,0,0,0,7,14,7,56,0,14,7,0,0,0,0,7,0,0,0,0,0,0,0
ZONE3E,2012_17,2012_17_ZONE3E,570,30,30,30,72,108,96,48,594,6,90,0,6,18,0,12,60,0,144,0,0,0,0,0
ZONE4B,2012_17,2012_17_ZONE4B,17,6,0,0,0,2,3,3,17,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
ZONE4C,2012_17,2012_17_ZONE4C,88,12,16,0,8,12,20,8,96,0,28,0,4,0,0,0,20,0,8,0,0,0,0,0
ZONE5A,2012_17,2012_17_ZONE5A,185,25,0,10,35,15,0,40,190,10,10,5,0,0,0,0,20,0,15,0,3,2,1,1
ZONE5B,2012_17,2012_17_ZONE5B,258,66,6,0,48,30,30,12,276,6,48,6,6,12,0,0,12,0,12,0,3,1,1,0
ZONE5C,2012_17,2012_17_ZONE5C,120,15,5,5,10,5,15,10,120,5,45,0,0,0,0,0,0,0,15,10,1,0,0,0
ZONE5D,2012_17,2012_17_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2012_17,2012_17_ZONE6A,32,12,0,2,10,4,2,2,32,0,6,0,0,2,0,0,0,0,2,0,0,0,0,0
ZONE6B,2012_17,2012_17_ZONE6B,27,3,0,0,6,6,0,0,27,0,6,0,3,0,0,0,3,0,3,0,0,0,0,0
ZONE6C,2012_17,2012_17_ZONE6C,160,24,0,0,32,24,24,32,160,32,48,0,0,0,8,0,16,0,16,0,0,2,1,1
ZONE7B,2012_17,2012_17_ZONE7B,44,6,0,0,10,12,6,6,44,2,16,0,0,0,2,0,4,0,2,0,0,2,1,1
ZONE7C,2012_17,2012_17_ZONE7C,24,9,0,0,3,0,6,0,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE7D,2012_17,2012_17_ZONE7D,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2012_18,2012_18_ZONE1A,385,28,21,14,42,112,21,49,392,14,98,0,14,0,14,7,42,0,14,0,2,1,1,0
ZONE1B,2012_18,2012_18_ZONE1B,279,27,9,9,81,54,36,36,288,27,27,0,0,0,0,18,36,0,81,0,0,1,1,0
ZONE1C,2012_18,2012_18_ZONE1C,400,60,10,10,50,60,40,100,420,20,60,0,0,50,30,0,10,0,30,0,0,1,1,0
ZONE1D,2012_18,2012_18_ZONE1D,414,54,27,27,36,54,99,45,423,0,63,0,18,0,0,0,54,0,27,0,1,0,0,0
ZONE2A,2012_18,2012_18_ZONE2A,56,12,4,0,4,4,4,8,60,8,16,0,0,0,0,0,8,0,0,0,0,0,0,0
ZONE2B,2012_18,2012_18_ZONE2B,3,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2012_18,2012_18_ZONE2D,3,2,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2012_18,2012_18_ZONE3B,18,0,2,0,0,2,0,4,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ZONE3C,2012_18,2012_18_ZONE3C,132,30,0,0,18,6,36,12,138,6,24,0,6,0,0,0,0,0,42,0,1,2,1,1
ZONE3D,2012_18,2012_18_ZONE3D,112,14,14,14,14,21,0,7,119,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3E,2012_18,2012_18_ZONE3E,600,84,12,36,102,150,84,24,606,30,90,0,36,30,24,12,60,0,96,12,7,0,0,0
ZONE4B,2012_18,2012_18_ZONE4B,21,5,2,0,2,5,1,0,21,2,4,0,0,0,0,0,1,0,3,0,0,0,0,0
ZONE4C,2012_18,2012_18_ZONE4C,108,16,0,4,24,16,24,12,112,0,12,0,0,8,0,8,4,0,8,0,0,0,0,0
ZONE5A,2012_18,2012_18_ZONE5A,200,5,5,0,25,35,40,30,205,10,30,0,5,10,0,0,15,0,55,0,0,3,1,1
ZONE5B,2012_18,2012_18_ZONE5B,264,24,6,12,48,48,36,30,276,18,60,0,0,0,6,6,18,0,36,6,2,3,1,1
ZONE5C,2012_18,2012_18_ZONE5C,60,10,0,0,5,10,15,0,70,10,15,0,5,0,0,0,0,0,15,0,0,1,1,0
ZONE5D,2012_18,2012_18_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2012_18,2012_18_ZONE6A,28,6,0,0,2,4,4,6,30,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0
ZONE6B,2012_18,2012_18_ZONE6B,36,15,0,0,0,6,9,3,36,3,3,0,3,0,0,0,0,0,6,0,0,0,0,0
ZONE6C,2012_18,2012_18_ZONE6C,224,32,16,8,16,56,16,16,224,8,80,0,8,8,0,0,16,0,0,0,1,0,0,0
ZONE7B,2012_18,2012_18_ZONE7B,56,10,0,6,8,10,8,2,56,2,12,2,0,0,0,0,2,0,2,0,1,0,0,0
ZONE7C,2012_18,2012_18_ZONE7C,12,0,0,0,3,0,0,6,12,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0
ZONE7D,2012_18,2012_18_ZONE7D,9,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ZONE1A,2012_19,2012_19_ZONE1A,308,35,14,14,49,56,35,21,315,7,70,28,7,0,0,0,28,0,7,7,2,2,1,1
ZONE1B,2012_19,2012_19_ZONE1B,270,27,36,0,36,45,63,18,279,0,72,0,9,0,9,9,27,0,54,0,4,0,0,0
ZONE1C,2012_19,2012_19_ZONE1C,490,30,10,0,70,90,100,70,500,10,50,0,20,20,0,0,70,0,50,0,3,0,0,0
ZONE1D,2012_19,2012_19_ZONE1D,207,18,0,0,36,63,18,54,216,9,36,0,0,0,0,0,45,0,9,18,2,1,1,0
ZONE2A,2012_19,2012_19_ZONE2A,76,16,4,0,0,28,8,4,76,0,20,0,0,0,0,0,4,0,8,0,0,0,0,0
ZONE2B,2012_19,2012_19_ZONE2B,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2012_19,2012_19_ZONE2D,5,0,0,0,1,1,2,1,5,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
ZONE3B,2012_19,2012_19_ZONE3B,8,4,0,0,0,2,0,2,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ZONE3C,2012_19,2012_19_ZONE3C,120,24,0,6,0,18,24,12,126,0,18,0,0,0,0,0,6,0,36,0,0,1,1,0
ZONE3D,2012_19,2012_19_ZONE3D,91,0,0,0,14,14,0,7,105,0,21,0,0,0,0,0,7,0,0,0,0,0,0,0
ZONE3E,2012_19,2012_19_ZONE3E,492,48,12,12,78,114,60,78,510,42,144,0,0,6,18,0,54,0,36,0,1,7,1,1
ZONE4B,2012_19,2012_19_ZONE4B,6,1,0,1,0,2,1,0,6,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0
ZONE4C,2012_19,2012_19_ZONE4C,124,44,12,0,20,12,8,12,132,4,44,0,8,4,0,0,12,0,0,0,0,0,0,0
ZONE5A,2012_19,2012_19_ZONE5A,155,5,5,5,35,20,20,10,165,5,30,10,0,0,0,0,5,0,35,0,1,0,0,0
ZONE5B,2012_19,2012_19_ZONE5B,270,30,18,6,48,24,42,36,270,12,72,0,0,0,6,0,6,0,24,6,2,2,1,1
ZONE5C,2012_19,2012_19_ZONE5C,70,0,5,10,15,10,10,5,70,0,10,0,0,0,0,0,5,0,10,0,0,0,0,0
ZONE5D,2012_19,2012_19_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2012_19,2012_19_ZONE6A,20,6,4,0,0,4,4,2,20,2,2,0,2,0,0,0,2,0,0,0,0,1,1,0
ZONE6B,2012_19,2012_19_ZONE6B,36,12,0,3,3,3,6,3,36,0,9,0,0,0,0,0,3,0,0,0,1,0,0,0
ZONE6C,2012_19,2012_19_ZONE6C,312,32,24,16,80,64,24,32,320,8,56,8,8,0,8,8,24,0,40,0,2,1,1,0
ZONE7B,2012_19,2012_19_ZONE7B,58,8,4,0,10,6,12,6,62,2,24,0,0,0,0,0,2,0,8,0,0,1,1,0
ZONE7C,2012_19,2012_19_ZONE7C,21,3,0,0,3,6,3,0,21,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0
ZONE7D,2012_19,2012_19_ZONE7D,6,3,0,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2012_2,2012_2_ZONE1A,301,49,28,28,28,49,28,42,301,42,35,0,0,0,14,7,42,0,14,0,3,4,1,1
ZONE1B,2012_2,2012_2_ZONE1B,225,45,0,9,18,63,0,54,234,36,45,0,9,9,0,0,9,0,9,0,0,3,1,1
ZONE1C,2012_2,2012_2_ZONE1C,230,30,30,0,0,60,0,30,300,20,50,10,10,10,30,0,30,0,0,0,0,1,1,0
ZONE1D,2012_2,2012_2_ZONE1D,414,45,54,27,72,90,27,36,414,18,162,9,0,0,0,0,36,0,0,0,2,1,1,0
ZONE2A,2012_2,2012_2_ZONE2A,72,8,4,0,20,20,0,4,76,0,24,8,0,0,0,0,4,0,4,0,0,0,0,0
ZONE2B,2012_2,2012_2_ZONE2B,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2012_2,2012_2_ZONE2D,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2012_2,2012_2_ZONE3B,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3C,2012_2,2012_2_ZONE3C,102,30,0,6,6,30,12,12,102,0,18,0,0,0,0,12,0,0,18,0,2,0,0,0
ZONE3D,2012_2,2012_2_ZONE3D,70,14,0,0,0,21,14,0,70,0,28,0,0,0,0,0,0,0,14,0,0,0,0,0
ZONE3E,2012_2,2012_2_ZONE3E,726,90,48,24,108,126,78,48,744,42,102,24,6,0,0,0,54,0,126,0,3,3,1,1
ZONE4B,2012_2,2012_2_ZONE4B,17,3,0,3,1,4,0,2,18,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ZONE4C,2012_2,2012_2_ZONE4C,52,20,4,0,16,8,4,0,52,0,4,0,0,4,0,0,4,0,4,0,0,0,0,0
ZONE5A,2012_2,2012_2_ZONE5A,125,10,5,5,15,20,10,30,125,20,15,0,0,0,0,0,15,0,30,0,0,2,1,1
ZONE5B,2012_2,2012_2_ZONE5B,216,24,18,0,36,36,48,6,234,0,54,0,0,0,0,6,6,0,12,0,1,0,0,0
ZONE5C,2012_2,2012_2_ZONE5C,85,25,0,5,5,15,10,5,85,0,5,0,0,0,0,0,10,0,5,5,1,1,1,0
ZONE5D,2012_2,2012_2_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2012_2,2012_2_ZONE6A,34,20,0,0,0,6,6,0,34,2,2,2,2,0,0,0,0,0,4,0,0,0,0,0
ZONE6B,2012_2,2012_2_ZONE6B,69,18,12,3,0,9,6,3,72,0,9,0,3,0,0,0,0,0,9,3,0,0,0,0
ZONE6C,2012_2,2012_2_ZONE6C,152,40,0,0,16,48,0,16,168,16,16,8,0,0,0,0,24,0,0,0,2,0,0,0
ZONE7B,2012_2,2012_2_ZONE7B,48,6,6,4,4,10,4,6,52,4,18,0,0,2,0,0,0,0,2,0,0,2,1,1
ZONE7C,2012_2,2012_2_ZONE7C,15,3,0,0,0,3,6,0,15,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0
ZONE7D,2012_2,2012_2_ZONE7D,6,0,0,0,0,3,0,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2012_20,2012_20_ZONE1A,343,28,0,14,56,63,56,42,350,14,56,14,0,0,0,0,35,0,35,7,1,2,1,1
ZONE1B,2012_20,2012_20_ZONE1B,243,0,9,0,54,81,18,27,252,54,63,0,0,0,0,9,36,0,36,0,0,4,1,1
ZONE1C,2012_20,2012_20_ZONE1C,440,40,0,20,40,90,60,60,450,80,100,0,10,10,20,0,20,0,40,0,3,3,1,1
ZONE1D,2012_20,2012_20_ZONE1D,315,45,36,18,27,63,36,45,324,18,9,0,0,18,0,0,90,0,18,0,5,2,1,1
ZONE2A,2012_20,2012_20_ZONE2A,108,12,8,0,8,16,28,12,112,0,40,0,4,0,0,0,24,0,12,0,1,0,0,0
ZONE2B,2012_20,2012_20_ZONE2B,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2012_20,2012_20_ZONE2D,4,2,0,0,1,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2012_20,2012_20_ZONE3B,14,0,2,2,2,2,2,2,14,2,2,0,2,0,0,0,0,0,0,0,0,1,1,0
ZONE3C,2012_20,2012_20_ZONE3C,126,48,0,0,6,0,24,0,132,0,24,0,0,12,0,0,6,0,0,0,1,0,0,0
ZONE3D,2012_20,2012_20_ZONE3D,70,0,0,0,21,7,7,7,77,0,28,7,0,0,0,0,0,0,7,0,0,0,0,0
ZONE3E,2012_20,2012_20_ZONE3E,468,66,42,12,54,90,78,18,468,18,54,6,6,12,12,0,42,0,36,18,6,1,1,0
ZONE4B,2012_20,2012_20_ZONE4B,19,3,0,1,3,4,2,1,20,0,4,3,0,0,0,0,0,0,3,0,1,1,1,0
ZONE4C,2012_20,2012_20_ZONE4C,76,8,0,4,12,20,12,4,76,0,8,0,12,0,0,4,8,0,0,0,0,0,0,0
ZONE5A,2012_20,2012_20_ZONE5A,160,20,10,5,35,40,0,15,175,20,30,0,10,0,5,10,15,0,20,0,1,1,1,0
ZONE5B,2012_20,2012_20_ZONE5B,288,18,18,24,48,54,36,24,294,6,42,12,0,48,6,0,24,0,36,0,0,2,1,1
ZONE5C,2012_20,2012_20_ZONE5C,60,20,0,5,10,5,10,0,65,0,10,0,5,0,0,0,5,0,0,0,1,0,0,0
ZONE5D,2012_20,2012_20_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2012_20,2012_20_ZONE6A,32,8,0,0,2,4,12,2,32,0,8,2,4,0,0,0,4,0,2,0,0,0,0,0
ZONE6B,2012_20,2012_20_ZONE6B,66,12,0,0,0,15,18,6,66,3,12,0,0,0,0,0,6,0,0,0,0,1,1,0
ZONE6C,2012_20,2012_20_ZONE6C,360,96,8,8,32,32,64,32,368,8,32,0,8,8,8,0,48,0,40,0,1,2,1,1
ZONE7B,2012_20,2012_20_ZONE7B,72,28,2,2,10,12,8,2,74,0,10,0,0,10,0,4,2,0,0,0,3,0,0,0
ZONE7C,2012_20,2012_20_ZONE7C,27,6,3,0,0,3,3,0,27,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0
ZONE7D,2012_20,2012_20_ZONE7D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2012_21,2012_21_ZONE1A,322,21,14,49,35,42,14,28,322,21,7,7,14,21,14,14,21,0,21,7,2,1,1,0
ZONE1B,2012_21,2012_21_ZONE1B,162,36,9,0,18,27,27,9,171,0,27,0,0,0,0,9,27,0,18,0,2,0,0,0
ZONE1C,2012_21,2012_21_ZONE1C,550,50,30,10,20,140,30,120,580,50,140,0,0,0,70,0,30,0,0,0,1,3,1,1
ZONE1D,2012_21,2012_21_ZONE1D,468,54,18,27,72,90,45,45,486,27,117,0,0,0,9,9,9,0,18,0,1,5,1,1
ZONE2A,2012_21,2012_21_ZONE2A,80,8,0,8,16,8,12,8,80,8,8,0,8,0,0,0,8,0,0,0,0,1,1,0
ZONE2B,2012_21,2012_21_ZONE2B,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2012_21,2012_21_ZONE2D,7,0,0,0,2,1,2,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
ZONE3B,2012_21,2012_21_ZONE3B,16,2,2,0,0,8,2,0,16,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0
ZONE3C,2012_21,2012_21_ZONE3C,126,30,12,0,6,12,12,12,126,6,12,0,0,0,6,0,18,0,24,0,0,1,1,0
ZONE3D,2012_21,2012_21_ZONE3D,91,0,0,7,21,28,14,7,91,7,7,0,0,7,7,0,7,0,21,0,0,0,0,0
ZONE3E,2012_21,2012_21_ZONE3E,666,36,30,24,126,150,36,66,684,36,108,30,30,30,30,0,54,0,60,24,3,6,1,1
ZONE4B,2012_21,2012_21_ZONE4B,15,5,0,0,3,5,0,1,15,1,1,0,0,0,0,0,2,0,1,0,1,1,1,0
ZONE4C,2012_21,2012_21_ZONE4C,48,8,0,0,8,4,24,4,48,0,16,0,0,4,0,4,4,0,4,0,0,0,0,0
ZONE5A,2012_21,2012_21_ZONE5A,80,5,10,5,15,0,15,10,80,10,15,0,0,0,0,0,20,0,10,0,2,1,1,0
ZONE5B,2012_21,2012_21_ZONE5B,264,30,30,12,18,66,48,0,276,6,66,12,0,18,0,0,18,0,30,18,1,0,0,0
ZONE5C,2012_21,2012_21_ZONE5C,85,15,0,0,0,10,15,15,90,5,10,5,0,0,0,0,15,0,5,0,0,1,1,0
ZONE5D,2012_21,2012_21_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2012_21,2012_21_ZONE6A,48,22,0,0,4,6,6,4,48,0,2,2,2,0,0,0,0,0,4,4,0,0,0,0
ZONE6B,2012_21,2012_21_ZONE6B,63,15,0,3,18,12,6,0,63,3,21,3,6,0,0,0,0,0,0,0,0,0,0,0
ZONE6C,2012_21,2012_21_ZONE6C,288,32,16,8,48,80,56,16,288,8,56,0,24,8,16,0,40,0,40,0,2,1,1,0
ZONE7B,2012_21,2012_21_ZONE7B,44,10,4,0,6,8,0,6,44,6,4,0,10,2,0,0,0,0,0,0,0,3,1,1
ZONE7C,2012_21,2012_21_ZONE7C,24,3,0,6,0,3,3,0,27,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE7D,2012_21,2012_21_ZONE7D,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
ZONE1A,2012_22,2012_22_ZONE1A,518,28,28,7,119,98,63,42,518,28,98,21,7,49,0,7,49,0,28,7,2,2,1,1
ZONE1B,2012_22,2012_22_ZONE1B,315,18,9,18,81,45,63,18,315,18,63,0,27,0,0,9,9,0,27,9,2,2,1,1
ZONE1C,2012_22,2012_22_ZONE1C,370,30,30,0,20,30,40,60,390,0,60,0,0,10,20,0,40,0,20,0,1,1,1,0
ZONE1D,2012_22,2012_22_ZONE1D,540,90,0,18,72,54,72,72,567,18,108,9,63,0,81,0,36,0,45,0,0,1,1,0
ZONE2A,2012_22,2012_22_ZONE2A,96,12,4,4,8,8,8,16,100,4,32,0,0,0,8,0,16,0,12,0,1,0,0,0
ZONE2B,2012_22,2012_22_ZONE2B,5,0,0,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2012_22,2012_22_ZONE2D,5,2,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ZONE3B,2012_22,2012_22_ZONE3B,6,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
ZONE3C,2012_22,2012_22_ZONE3C,108,24,0,6,12,12,36,0,108,0,24,0,0,0,0,0,6,0,18,0,1,0,0,0
ZONE3D,2012_22,2012_22_ZONE3D,63,14,0,0,0,35,7,0,70,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
ZONE3E,2012_22,2012_22_ZONE3E,606,78,42,12,90,108,60,72,606,24,42,30,30,24,0,12,60,0,102,6,3,3,1,1
ZONE4B,2012_22,2012_22_ZONE4B,16,3,0,1,1,0,4,4,16,1,2,0,0,0,0,0,0,0,2,0,3,1,1,0
ZONE4C,2012_22,2012_22_ZONE4C,100,12,8,4,12,12,20,8,100,0,4,0,4,0,4,0,8,0,8,0,0,0,0,0
ZONE5A,2012_22,2012_22_ZONE5A,85,0,10,5,5,30,10,10,85,10,20,0,5,0,0,5,10,0,15,5,0,2,1,1
ZONE5B,2012_22,2012_22_ZONE5B,258,24,18,6,18,72,36,36,258,6,54,18,0,0,0,0,12,0,18,6,1,1,1,0
ZONE5C,2012_22,2012_22_ZONE5C,80,5,0,0,5,15,15,0,90,5,15,0,10,0,0,0,5,0,20,0,0,0,0,0
ZONE5D,2012_22,2012_22_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2012_22,2012_22_ZONE6A,44,34,0,0,6,2,2,0,44,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0
ZONE6B,2012_22,2012_22_ZONE6B,24,6,3,0,0,0,3,0,24,0,6,3,6,0,0,0,3,0,0,0,0,0,0,0
ZONE6C,2012_22,2012_22_ZONE6C,360,56,8,16,32,88,40,48,360,8,48,8,8,0,8,24,32,0,16,0,3,2,1,1
ZONE7B,2012_22,2012_22_ZONE7B,56,12,2,0,8,10,8,2,56,2,6,0,2,4,0,2,0,0,4,0,1,0,0,0
ZONE7C,2012_22,2012_22_ZONE7C,18,0,3,0,3,3,3,3,18,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0
ZONE7D,2012_22,2012_22_ZONE7D,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2012_23,2012_23_ZONE1A,406,28,21,0,63,77,84,42,413,14,84,21,7,7,21,14,98,0,14,0,0,2,1,1
ZONE1B,2012_23,2012_23_ZONE1B,207,27,0,18,45,54,36,27,207,0,9,0,9,18,9,27,0,0,45,0,0,2,1,1
ZONE1C,2012_23,2012_23_ZONE1C,590,10,30,0,60,80,120,110,600,20,90,0,10,40,10,10,50,0,50,0,0,1,1,0
ZONE1D,2012_23,2012_23_ZONE1D,297,54,27,9,9,63,27,27,306,9,36,27,0,9,0,0,45,0,9,0,1,0,0,0
ZONE2A,2012_23,2012_23_ZONE2A,64,8,8,4,0,20,4,4,64,4,8,0,8,8,0,0,8,0,8,0,0,1,1,0
ZONE2B,2012_23,2012_23_ZONE2B,4,1,0,1,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2012_23,2012_23_ZONE2D,5,2,0,1,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2012_23,2012_23_ZONE3B,8,0,0,2,0,2,2,2,8,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0
ZONE3C,2012_23,2012_23_ZONE3C,138,42,0,6,24,24,18,12,138,6,12,0,0,12,0,0,0,0,24,0,1,1,1,0
ZONE3D,2012_23,2012_23_ZONE3D,49,14,7,0,7,7,7,0,49,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0
ZONE3E,2012_23,2012_23_ZONE3E,540,60,42,12,60,90,78,54,570,60,54,6,12,30,30,0,24,0,42,0,4,3,1,1
ZONE4B,2012_23,2012_23_ZONE4B,17,3,1,0,3,2,3,4,17,4,4,0,0,0,0,0,0,0,1,0,0,3,1,1
ZONE4C,2012_23,2012_23_ZONE4C,88,16,0,0,16,12,28,4,96,4,4,0,4,0,0,0,28,0,0,0,0,0,0,0
ZONE5A,2012_23,2012_23_ZONE5A,80,10,0,5,25,0,5,10,90,0,10,10,0,0,0,0,20,0,25,0,0,0,0,0
ZONE5B,2012_23,2012_23_ZONE5B,282,24,12,12,42,54,36,18,294,6,60,18,12,12,0,0,18,0,24,0,0,1,1,0
ZONE5C,2012_23,2012_23_ZONE5C,55,5,0,0,5,20,15,5,55,0,15,0,0,0,0,0,0,0,20,0,0,0,0,0
ZONE5D,2012_23,2012_23_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2012_23,2012_23_ZONE6A,48,28,2,0,2,2,2,4,48,6,4,0,0,0,0,0,0,0,2,0,0,1,1,0
ZONE6B,2012_23,2012_23_ZONE6B,42,9,0,3,21,0,3,0,42,0,12,6,0,0,0,0,3,0,6,0,1,0,0,0
ZONE6C,2012_23,2012_23_ZONE6C,280,32,24,0,16,48,48,48,280,32,40,0,40,0,0,0,16,0,8,0,1,3,1,1
ZONE7B,2012_23,2012_23_ZONE7B,76,10,6,6,10,10,10,2,78,0,12,12,0,2,0,0,0,0,10,2,0,1,1,0
ZONE7C,2012_23,2012_23_ZONE7C,21,3,0,3,3,9,0,0,21,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE7D,2012_23,2012_23_ZONE7D,12,3,0,0,0,3,3,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2012_24,2012_24_ZONE1A,287,42,35,14,28,63,14,28,308,0,70,0,0,28,0,0,70,0,7,0,3,0,0,0
ZONE1B,2012_24,2012_24_ZONE1B,108,0,0,0,36,45,9,9,108,9,27,0,0,0,0,0,9,0,36,0,1,0,0,0
ZONE1C,2012_24,2012_24_ZONE1C,320,20,10,0,30,50,40,60,360,0,40,0,0,40,30,0,10,0,20,0,2,0,0,0
ZONE1D,2012_24,2012_24_ZONE1D,378,27,9,27,27,54,72,36,396,9,72,27,9,9,18,9,45,0,36,18,0,1,1,0
ZONE2A,2012_24,2012_24_ZONE2A,72,16,0,0,12,16,4,8,76,0,16,0,0,0,0,0,12,0,0,0,0,0,0,0
